gene_id	degree	weakly_connected	gene_name_lnctard	gene_name_corrected	gene_type_lnctard	gene_type_corrected
ENSG00000154342	7	True	WNT3A	WNT3A	protein_coding	protein_coding
NCBI29931	7	True	LINC00312	LINC00312	lncRNA	lncRNA
ENSG00000225969	7	True	ABHD11-AS1	BICDL3P	lncRNA	transcribed_unitary_pseudogene
ENSG00000141867	7	True	BRD4	BRD4	protein_coding	protein_coding
ENSG00000088340	7	True	FER1L4	FER1L4	lncRNA	transcribed_unitary_pseudogene
ENSG00000026025	7	True	Vimentin	VIM	protein_coding	protein_coding
ENSG00000248690	7	True	HAS2-AS1	HAS2-AS1	lncRNA	lncRNA
ENSG00000231265	7	True	TRERNA1	TRERNA1	lncRNA	lncRNA
ENSG00000235123	7	True	DSCAM-AS1	DSCAM-AS1	lncRNA	lncRNA
ENSG00000224057	7	True	EGFR-AS1	EGFR-AS1	lncRNA	lncRNA
ENSG00000150093	7	True	ITGB1	ITGB1	lncRNA	protein_coding
ENSG00000197308	7	True	GATA3-AS1	GATA3-AS1	lncRNA	lncRNA
ENSG00000236081	6	True	ELFN1-AS1	ELFN1-AS1	lncRNA	lncRNA
ENSG00000230937	6	True	MIR205HG	MIR205HG	lncRNA	lncRNA
ENSG00000257698	6	True	GIHCG	GIHCG	lncRNA	lncRNA
ENSG00000135829	6	True	DHX9	DHX9	protein_coding	protein_coding
ENSG00000284027	6	True	miR-497	MIR497	miRNA	miRNA
ENSG00000262349	6	True	GIHCG	GIHCG	lncRNA	lncRNA
ENSG00000245614	6	True	DDX11-AS1	DDX11-AS1	lncRNA	lncRNA
ENSG00000180068	6	True	OR3A4P	OR3A4P	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000254369	6	True	HOXA-AS3	HOXA-AS3	lncRNA	lncRNA
ENSG00000237200	6	True	ZBTB40-IT1	ZBTB40-IT1	lncRNA	lncRNA
	6	True	SENEBLOC		lncRNA	
ENSG00000257702	6	True	LBX2-AS1	LBX2-AS1	lncRNA	lncRNA
ENSG00000132170	6	True	PPARG	PPARG	protein_coding	protein_coding
ENSG00000196668	6	True	LINC00173	LINC00173	lncRNA	lncRNA
ENSG00000232931	6	True	LINC00342	LINC00342	lncRNA	lncRNA
ENSG00000240405	6	True	SAMMSON	SAMMSON	lncRNA	lncRNA
ENSG00000134954	6	True	ETS1	ETS1	transcription_factor	transcription_factor
ENSG00000253716	6	True	MINCR	MINCR	lncRNA	lncRNA
ENSG00000207759	6	True	miR-181a	MIR181A1	miRNA	miRNA
ENSG00000226629	6	True	LINC00974	LINC00974	lncRNA	lncRNA
	6	True	LOC401317		lncRNA	
ENSG00000091831	6	True	ESR1	ESR1	transcription_factor	transcription_factor
ENSG00000208017	6	True	miR-140	MIR140	miRNA	miRNA
ENSG00000284182	6	True	miR-143	MIR143	miRNA	miRNA
ENSG00000181652	6	True	sONE	ATG9B	lncRNA	protein_coding
ENSG00000207624	6	True	miR-194-5p	MIR194-1	miRNA	miRNA
ENSG00000159216	6	True	RUNX1	RUNX1	transcription_factor	transcription_factor
ENSG00000255874	6	True	PRECSIT	PRECSIT	lncRNA	lncRNA
ENSG00000223784	6	True	LINP1	LINP1	lncRNA	lncRNA
ENSG00000284567	6	True	miR-223	MIR223	miRNA	miRNA
ENSG00000132170	6	True	PPARG	PPARG	transcription_factor	transcription_factor
ENSG00000177337	6	True	DLGAP1-AS1	DLGAP1-AS1	lncRNA	lncRNA
ENSG00000223768	6	True	LINC00205	LINC00205	lncRNA	lncRNA
ENSG00000235531	6	True	MSC-AS1	MSC-AS1	lncRNA	lncRNA
ENSG00000163513	6	True	TGFBR2	TGFBR2	protein_coding	protein_coding
ENSG00000247092	6	True	SNHG10	SNHG10	lncRNA	lncRNA
ENSG00000237187	6	True	NR2F1-AS1	NR2F1-AS1	lncRNA	lncRNA
ENSG00000119772	6	True	DNMT3A	DNMT3A	protein_coding	protein_coding
ENSG00000172936	6	True	MYD88	MYD88	protein_coding	protein_coding
ENSG00000185186	6	True	LINC00313	LINC00313	lncRNA	lncRNA
ENSG00000007062	6	True	PROM1	PROM1	protein_coding	protein_coding
ENSG00000100234	6	True	TIMP3	TIMP3	protein_coding	protein_coding
	6	True	MVIH		lncRNA	
ENSG00000230550	6	True	ERLNC1	ERLNC1	lncRNA	lncRNA
ENSG00000249073	6	True	WSPAR	WSPAR	lncRNA	lncRNA
ENSG00000011304	6	True	PTBP1	PTBP1	protein_coding	protein_coding
ENSG00000284202	6	True	MIR137	MIR137	miRNA	miRNA
ENSG00000101966	6	True	XIAP	XIAP	protein_coding	protein_coding
ENSG00000280916	6	True	FOXCUT	FOXCUT	lncRNA	lncRNA
ENSG00000251191	6	True	LINC00589	LINC00589	lncRNA	lncRNA
ENSG00000177640	6	True	CASC2c	CASC2	lncRNA	lncRNA
ENSG00000207759	6	True	miR-181a-5p	MIR181A1	miRNA	miRNA
ENSG00000198976	6	True	miR-429	MIR429	miRNA	miRNA
ENSG00000207935	6	True	miR-204	MIR204	miRNA	miRNA
ENSG00000134982	6	True	APC	APC	protein_coding	protein_coding
ENSG00000153094	6	True	BCL2L11	BCL2L11	protein_coding	protein_coding
ENSG00000094804	6	True	CDC6	CDC6	protein_coding	protein_coding
ENSG00000181163	6	True	NPM1	NPM1	protein_coding	protein_coding
ENSG00000100030	6	True	MAPK	MAPK1	protein_coding	protein_coding
ENSG00000259104	6	True	PTCSC3	PTCSC3	lncRNA	lncRNA
ENSG00000172216	6	True	CEBPB	CEBPB	transcription_factor	transcription_factor
ENSG00000164362	6	True	TERT	TERT	protein_coding	protein_coding
ENSG00000118777	6	True	ABCG2	ABCG2	protein_coding	protein_coding
ENSG00000183674	6	True	LINC00518	LINC00518	lncRNA	lncRNA
ENSG00000099869	6	True	IGF2-AS	IGF2-AS	lncRNA	lncRNA
ENSG00000198468	6	True	FLVCR1-DT	FLVCR1-DT	lncRNA	lncRNA
ENSG00000166483	6	True	WEE1	WEE1	protein_coding	protein_coding
ENSG00000124209	6	True	RAB22A	RAB22A	protein_coding	protein_coding
ENSG00000251151	6	True	HOXC-AS3	HOXC-AS3	lncRNA	lncRNA
ENSG00000198712	6	True	COX2	MT-CO2	protein_coding	protein_coding
ENSG00000196363	6	True	WDR5	WDR5	protein_coding	protein_coding
ENSG00000232803	6	True	SLCO4A1-AS1	SLCO4A1-AS1	lncRNA	lncRNA
ENSG00000171150	6	True	SOCS5	SOCS5	protein_coding	protein_coding
ENSG00000196810	6	True	CTBP1-DT	CTBP1-DT	lncRNA	lncRNA
ENSG00000147649	6	True	MTDH	MTDH	protein_coding	protein_coding
ENSG00000218510	6	True	LINC00339	LINC00339	lncRNA	lncRNA
ENSG00000107643	6	True	MAPK8	MAPK8	protein_coding	protein_coding
ENSG00000284536	6	True	miR-17-5p	MIR17	miRNA	miRNA
ENSG00000134057	6	True	CCNB1	CCNB1	protein_coding	protein_coding
ENSG00000199135	6	True	miR-101	MIR101-1	miRNA	miRNA
ENSG00000199135	6	True	miR-101-3p	MIR101-1	miRNA	miRNA
ENSG00000116604	6	True	MEF2D	MEF2D	transcription_factor	transcription_factor
ENSG00000271503	6	True	CCL5	CCL5	protein_coding	protein_coding
ENSG00000258777	6	True	HIF1A-AS1	HIF1A-AS1	lncRNA	lncRNA
ENSG00000253293	6	True	HOXA10	HOXA10	transcription_factor	transcription_factor
ENSG00000102743	5	True	SLC25A15	SLC25A15	lncRNA	protein_coding
ENSG00000133216	5	True	ERK	EPHB2	protein_coding	protein_coding
ENSG00000105976	5	True	c-MET	MET	protein_coding	protein_coding
ENSG00000229140	5	True	CCDC26	CCDC26	lncRNA	lncRNA
ENSG00000280837	5	True	CPS1-IT1	CPS1-IT1	lncRNA	lncRNA
ENSG00000133216	5	True	ERK	EPHB2	protein_coding	protein_coding
ENSG00000002834	5	True	LASP1	LASP1	protein_coding	protein_coding
ENSG00000236581	5	True	STARD13-AS	STARD13-AS	lncRNA	lncRNA
ENSG00000229619	5	True	MBNL1-AS1	MBNL1-AS1	lncRNA	lncRNA
ENSG00000164916	5	True	FOXK1	FOXK1	transcription_factor	transcription_factor
ENSG00000125538	5	True	IL1B	IL1B	protein_coding	protein_coding
ENSG00000230660	5	True	HCG18	HCG18	lncRNA	lncRNA
ENSG00000164924	5	True	YWHAZ	YWHAZ	protein_coding	protein_coding
ENSG00000196634	5	True	LUADT1	LUADT1	lncRNA	lncRNA
ENSG00000213005	5	True	PTTG3P	PTTG3P	lncRNA	processed_pseudogene
ENSG00000215417	5	True	MIR17HG	MIR17HG	lncRNA	lncRNA
ENSG00000227110	5	True	LMCD1-AS1	LMCD1-AS1	lncRNA	lncRNA
ENSG00000260943	5	True	RP11-476D10.1	LINC02555	lncRNA	lncRNA
ENSG00000067082	5	True	KLF6	KLF6	transcription_factor	transcription_factor
ENSG00000247095	5	True	MIR210HG	MIR210HG	lncRNA	lncRNA
ENSG00000184937	5	True	WT1	WT1	transcription_factor	transcription_factor
ENSG00000283604	5	True	miR-338-3p	MIR338	miRNA	miRNA
ENSG00000116128	5	True	BCL9	BCL9	protein_coding	protein_coding
ENSG00000205361	5	True	MT1DP	MT1DP	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000148737	5	True	TCF7L2	TCF7L2	transcription_factor	transcription_factor
ENSG00000132964	5	True	CDK8	CDK8	protein_coding	protein_coding
ENSG00000004799	5	True	PDK4	PDK4	protein_coding	protein_coding
ENSG00000108691	5	True	CCL2	CCL2	protein_coding	protein_coding
NCBI114004396	5	True	lnc-ATB	LNCRNA-ATB	lncRNA	lncRNA
ENSG00000121879	5	True	p-PI3K	PIK3CA	protein_coding	protein_coding
ENSG00000165891	5	True	E2F7	E2F7	transcription_factor	transcription_factor
ENSG00000166770	5	True	ZNF667-AS1	ZNF667-AS1	lncRNA	lncRNA
ENSG00000237512	5	True	UNC5B-AS1	UNC5B-AS1	lncRNA	lncRNA
ENSG00000196628	5	True	TCF4	TCF4	transcription_factor	transcription_factor
	5	True	Mirt2		lncRNA	
ENSG00000118513	5	True	MYB	MYB	transcription_factor	transcription_factor
ENSG00000054598	5	True	FOXC1	FOXC1	transcription_factor	transcription_factor
ENSG00000283733	5	True	miR-146a	MIR146A	miRNA	miRNA
ENSG00000253522	5	True	miR-146a	MIR3142HG	miRNA	lncRNA
ENSG00000137673	5	True	MMP7	MMP7	protein_coding	protein_coding
ENSG00000119396	5	True	RAB14	RAB14	protein_coding	protein_coding
ENSG00000144848	5	True	ATG3	ATG3	protein_coding	protein_coding
ENSG00000213453	5	True	FTH1P3	FTH1P3	lncRNA	processed_pseudogene
ENSG00000113318	5	True	MRP1	MSH3	protein_coding	protein_coding
ENSG00000251493	5	True	FOXD1	FOXD1	protein_coding	protein_coding
ENSG00000176438	5	True	SYNE3	SYNE3	lncRNA	protein_coding
ENSG00000284357	5	True	miR-34a-5p	MIR34A	miRNA	miRNA
ENSG00000214293	5	True	APTR	APTR	lncRNA	lncRNA
ENSG00000254389	5	True	RHPN1-AS1	RHPN1-AS1	lncRNA	lncRNA
ENSG00000106541	5	True	AGR2	AGR2	protein_coding	protein_coding
ENSG00000108821	5	True	COL1A1	COL1A1	protein_coding	protein_coding
ENSG00000100181	5	True	TPTEP1	TPTEP1	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000116044	5	True	NFE2L2	NFE2L2	transcription_factor	transcription_factor
ENSG00000239213	5	True	NCK1-DT	NCK1-DT	lncRNA	lncRNA
ENSG00000237396	5	True	LNCNEF	LNCNEF	lncRNA	lncRNA
	5	True	CHRF		lncRNA	
ENSG00000137845	5	True	ADAM10	ADAM10	protein_coding	protein_coding
ENSG00000105991	5	True	HOXA1	HOXA1	transcription_factor	transcription_factor
ENSG00000117560	5	True	FASLG	FASLG	protein_coding	protein_coding
ENSG00000123268	5	True	ATF1	ATF1	transcription_factor	transcription_factor
ENSG00000207971	5	True	miR-125b	MIR125B1	miRNA	miRNA
ENSG00000072310	5	True	SREBF1	SREBF1	transcription_factor	transcription_factor
ENSG00000199085	5	True	miR-148a	MIR148A	miRNA	miRNA
ENSG00000267322	5	True	SNHG22	SNHG22	lncRNA	lncRNA
ENSG00000150630	5	True	VEGFC	VEGFC	protein_coding	protein_coding
ENSG00000171658	5	True	NMRAL2P	NMRAL2P	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000265688	5	True	MAFG-DT	MILIP	lncRNA	lncRNA
ENSG00000248360	5	True	LINC00504	LINC00504	lncRNA	lncRNA
ENSG00000073792	5	True	p62	IGF2BP2	protein_coding	protein_coding
ENSG00000178977	5	True	LINC00324	LINC00324	lncRNA	lncRNA
ENSG00000140992	5	True	PDPK1	PDPK1	protein_coding	protein_coding
ENSG00000207933	5	True	miR-9	MIR9-1	miRNA	miRNA
ENSG00000223960	5	True	CHROMR	CHROMR	lncRNA	lncRNA
ENSG00000167601	5	True	AXL	AXL	protein_coding	protein_coding
ENSG00000199161	5	True	miR-126	MIR126	miRNA	miRNA
	5	True	LOC100507144		lncRNA	
ENSG00000259001	5	True	RPPH1	ENSG00000259001	lncRNA	lncRNA
ENSG00000233705	5	True	SLC26A4-AS1	SLC26A4-AS1	lncRNA	lncRNA
ENSG00000104881	5	True	PPP1R13L	PPP1R13L	protein_coding	protein_coding
ENSG00000247774	5	True	PCED1B-AS1	PCED1B-AS1	lncRNA	lncRNA
ENSG00000284231	5	True	miR-424	MIR424	miRNA	miRNA
ENSG00000225733	5	True	FGD5-AS1	FGD5-AS1	lncRNA	lncRNA
ENSG00000208037	5	True	miR-320a	MIR320A	miRNA	miRNA
ENSG00000114374	5	True	TTTY15	USP9Y	lncRNA	protein_coding
ENSG00000284190	5	True	miR-21-5p	MIR21	miRNA	miRNA
ENSG00000199075	5	True	miR-26a	MIR26A1	miRNA	miRNA
ENSG00000225077	5	True	ICMT-DT	ICMT-DT	lncRNA	lncRNA
ENSG00000179406	5	True	LINC00174	LINC00174	lncRNA	lncRNA
ENSG00000247844	5	True	CCAT1-L	CCAT1	lncRNA	lncRNA
ENSG00000134323	5	True	MYCN	MYCN	transcription_factor	transcription_factor
NCBI105682749	5	True	CCEPR	CCEPR	lncRNA	lncRNA
ENSG00000020633	5	True	RUNX3	RUNX3	transcription_factor	transcription_factor
ENSG00000228598	5	True	MACC1-AS1	MACC1-AS1	lncRNA	lncRNA
ENSG00000114861	5	True	FOXP1	FOXP1	transcription_factor	transcription_factor
ENSG00000177606	5	True	JUN	JUN	transcription_factor	transcription_factor
ENSG00000253898	5	True	LINC01419	LINC01419	lncRNA	lncRNA
ENSG00000198914	5	True	POU3F3	POU3F3	lncRNA	protein_coding
ENSG00000198914	5	True	POU3F3	POU3F3	transcription_factor	transcription_factor
ENSG00000187772	5	True	LIN28B	LIN28B	lncRNA	protein_coding
ENSG00000136807	5	True	CDK9	CDK9	protein_coding	protein_coding
ENSG00000187772	5	True	LIN28B	LIN28B	transcription_factor	transcription_factor
ENSG00000143190	5	True	POU2F1	POU2F1	transcription_factor	transcription_factor
ENSG00000230630	5	True	DNM3OS	DNM3OS	lncRNA	lncRNA
ENSG00000171848	5	True	RRM2	RRM2	protein_coding	protein_coding
ENSG00000154727	5	True	NRF2	NFE2L2	transcription_factor	protein_coding
	5	True	LOC90784		lncRNA	
ENSG00000162409	4	True	PRKAA2	PRKAA2	protein_coding	protein_coding
	4	True	E7		TF	
ENSG00000122707	4	True	RECK	RECK	protein_coding	protein_coding
ENSG00000134532	4	True	SOX5	SOX5	transcription_factor	transcription_factor
	4	True	PRC2		protein_coding	
ENSG00000212694	4	True	LINC01089	LINC01089	lncRNA	lncRNA
	4	True	WiNTRLINC1		lncRNA	
	4	True	KIMAT1		lncRNA	
ENSG00000269416	4	True	LINC01224	LINC01224	lncRNA	lncRNA
ENSG00000125845	4	True	BMP2	BMP2	protein_coding	protein_coding
ENSG00000258441	4	True	LINC00641	LINC00641	lncRNA	lncRNA
ENSG00000231814	4	True	LINC00210	LINC00210	lncRNA	lncRNA
ENSG00000235437	4	True	LINC01278	LINC01278	lncRNA	lncRNA
ENSG00000109436	4	True	MDR1	TBC1D9	protein_coding	protein_coding
ENSG00000228109	4	True	MELTF-AS1	MELTF-AS1	lncRNA	lncRNA
ENSG00000233554	4	True	B4GALT1-AS1	B4GALT1-AS1	lncRNA	lncRNA
ENSG00000236618	4	True	PITPNA-AS1	PITPNA-AS1	lncRNA	lncRNA
ENSG00000268621	4	True	IGFL2-AS1	IGFL2-AS1	lncRNA	lncRNA
ENSG00000147140	4	True	NONO	NONO	protein_coding	protein_coding
ENSG00000225855	4	True	RUSC1-AS1	RUSC1-AS1	lncRNA	lncRNA
ENSG00000208009	4	True	miR-130a-3p	MIR130A	miRNA	miRNA
ENSG00000263753	4	True	LINC00667	LINC00667	lncRNA	lncRNA
ENSG00000110092	4	True	Cyclin D	CCND1	protein_coding	protein_coding
ENSG00000196591	4	True	HDAC2	HDAC2	protein_coding	protein_coding
ENSG00000208006	4	True	miR-16	MIR16-1	miRNA	miRNA
ENSG00000226686	4	True	LINC01535	LINC01535	lncRNA	lncRNA
ENSG00000086504	4	True	p15	MRPL28	protein_coding	protein_coding
ENSG00000174365	4	True	SNHG11	SNHG11	lncRNA	lncRNA
ENSG00000113658	4	True	SMAD5	SMAD5	transcription_factor	transcription_factor
ENSG00000259153	4	True	lincNMR	MAP3K9-DT	lncRNA	lncRNA
ENSG00000207702	4	True	MIR211	MIR211	miRNA	miRNA
ENSG00000231106	4	True	LINC01436	LINC01436	lncRNA	lncRNA
ENSG00000232600	4	True	TONSL-AS1	TONSL-AS1	lncRNA	lncRNA
ENSG00000233521	4	True	LINC01638	LINC01638	lncRNA	lncRNA
ENSG00000111087	4	True	GLI1	GLI1	transcription_factor	transcription_factor
ENSG00000199075	4	True	miR-26a-5p	MIR26A1	miRNA	miRNA
ENSG00000233851	4	True	LATS2-AS1-001	LATS2-AS1	lncRNA	lncRNA
ENSG00000105976	4	True	c-Met	MET	protein_coding	protein_coding
ENSG00000227617	4	True	CERS6-AS1	CERS6-AS1	lncRNA	lncRNA
ENSG00000284190	4	True	MIR21	MIR21	miRNA	miRNA
ENSG00000167081	4	True	PBX3	PBX3	transcription_factor	transcription_factor
ENSG00000223949	4	True	ROR1-AS1	ROR1-AS1	lncRNA	lncRNA
ENSG00000138795	4	True	LEF1	LEF1	transcription_factor	transcription_factor
ENSG00000165029	4	True	ABCA1	ABCA1	protein_coding	protein_coding
ENSG00000247809	4	True	NR2F2-AS1	NR2F2-AS1	lncRNA	lncRNA
ENSG00000088305	4	True	DNMT3B	DNMT3B	protein_coding	protein_coding
ENSG00000284214	4	True	miR-29c	MIR29C	miRNA	miRNA
ENSG00000137752	4	True	CASP1	CASP1	protein_coding	protein_coding
ENSG00000099250	4	True	NRP1	NRP1	protein_coding	protein_coding
ENSG00000207654	4	True	miR-128	MIR128-1	miRNA	miRNA
ENSG00000117394	4	True	SLC2A1	SLC2A1	protein_coding	protein_coding
ENSG00000131747	4	True	TOP2A	TOP2A	protein_coding	protein_coding
ENSG00000171056	4	True	SOX7	SOX7	transcription_factor	transcription_factor
ENSG00000276365	4	True	miR-145-5p	MIR145	miRNA	miRNA
ENSG00000265972	4	True	TXNIP	TXNIP	protein_coding	protein_coding
ENSG00000026103	4	True	FAS	FAS	protein_coding	protein_coding
ENSG00000164104	4	True	HMGB2	HMGB2	transcription_factor	transcription_factor
	4	True	Moshe		lncRNA	
	4	True	Hmrhl		lncRNA	
ENSG00000154736	4	True	ADAMTS5	ADAMTS5	protein_coding	protein_coding
ENSG00000197536	4	True	IRF1-AS	IRF1-AS1	lncRNA	lncRNA
ENSG00000105221	4	True	AKT2	AKT2	protein_coding	protein_coding
ENSG00000291237	4	True	SOD2	SOD2	lncRNA	lncRNA
ENSG00000261040	4	True	WFDC21P	WFDC21P	lncRNA	transcribed_unitary_pseudogene
ENSG00000247844	4	True	LncCCAT1	CCAT1	lncRNA	lncRNA
ENSG00000198997	4	True	miR-107	MIR107	miRNA	miRNA
ENSG00000129473	4	True	BCL2L2	BCL2L2	protein_coding	protein_coding
ENSG00000102144	4	True	PGK1	PGK1	protein_coding	protein_coding
ENSG00000143621	4	True	ILF2	ILF2	protein_coding	protein_coding
ENSG00000090339	4	True	ICAM1	ICAM1	protein_coding	protein_coding
ENSG00000063176	4	True	SPHK2	SPHK2	protein_coding	protein_coding
ENSG00000198909	4	True	MAP3K3	MAP3K3	protein_coding	protein_coding
ENSG00000104419	4	True	NDRG1	NDRG1	protein_coding	protein_coding
ENSG00000207732	4	True	miR-218	MIR218-1	miRNA	miRNA
ENSG00000091409	4	True	ITGA6	ITGA6	protein_coding	protein_coding
ENSG00000284182	4	True	miR-143-3p	MIR143	miRNA	miRNA
ENSG00000283797	4	True	miR-29b	MIR29B1	miRNA	miRNA
ENSG00000084733	4	True	RAB10	RAB10	protein_coding	protein_coding
ENSG00000199053	4	True	miR-324-3p	MIR324	miRNA	miRNA
ENSG00000283904	4	True	miR-155-5p	MIR155	miRNA	miRNA
ENSG00000177169	4	True	ULK1	ULK1	protein_coding	protein_coding
ENSG00000284440	4	True	miR-122-5p	MIR122	miRNA	miRNA
ENSG00000119888	4	True	EPCAM	EPCAM	protein_coding	protein_coding
ENSG00000126581	4	True	BECN1	BECN1	protein_coding	protein_coding
ENSG00000109670	4	True	FBXW7	FBXW7	protein_coding	protein_coding
ENSG00000207568	4	True	miR-203a-3p	MIR203A	miRNA	miRNA
ENSG00000207954	4	True	miR-138	MIR138-1	miRNA	miRNA
ENSG00000141101	4	True	NOB1	NOB1	protein_coding	protein_coding
ENSG00000068024	4	True	HDAC4	HDAC4	protein_coding	protein_coding
ENSG00000145782	4	True	ATG12	ATG12	protein_coding	protein_coding
ENSG00000198997	4	True	miR-107	MIR107	miRNA	miRNA
ENSG00000131016	4	True	AKAP12	AKAP12	protein_coding	protein_coding
ENSG00000229647	4	True	MYOSLID	MYOSLID	lncRNA	lncRNA
	4	True	Linc8087		lncRNA	
ENSG00000117461	4	True	PIK3R3	PIK3R3	protein_coding	protein_coding
ENSG00000137265	4	True	IRF4	IRF4	transcription_factor	transcription_factor
NCBI105682749	4	True	CCHE1	CCEPR	lncRNA	lncRNA
ENSG00000184557	4	True	SOCS3	SOCS3	protein_coding	protein_coding
ENSG00000123080	4	True	CDKN2C	CDKN2C	protein_coding	protein_coding
ENSG00000112062	4	True	MAPK14	MAPK14	protein_coding	protein_coding
ENSG00000196371	4	True	FUT4	FUT4	protein_coding	protein_coding
ENSG00000207732	4	True	miR-218-5p	MIR218-1	miRNA	miRNA
ENSG00000169398	4	True	PTK2	PTK2	protein_coding	protein_coding
ENSG00000070018	4	True	LRP6	LRP6	protein_coding	protein_coding
	4	True	lncRNA1403		lncRNA	
ENSG00000196611	4	True	MMP1	MMP1	protein_coding	protein_coding
ENSG00000207864	4	True	miR-27b-3p	MIR27B	miRNA	miRNA
ENSG00000171720	4	True	HDAC3	HDAC3	protein_coding	protein_coding
ENSG00000101057	4	True	MYBL2	MYBL2	transcription_factor	transcription_factor
ENSG00000026508	4	True	CD44	CD44	protein_coding	protein_coding
ENSG00000272610	4	True	MAGI1-IT1	MAGI1-IT1	lncRNA	lncRNA
	4	True	LNC-HZ01		lncRNA	
ENSG00000080200	4	True	CRYBG3	CRYBG3	lncRNA	protein_coding
ENSG00000149554	4	True	CHEK1	CHEK1	protein_coding	protein_coding
	4	True	lncRNA2448-11		lncRNA	
ENSG00000075426	4	True	FOSL2	FOSL2	transcription_factor	transcription_factor
ENSG00000283904	4	True	miR-155	MIR155	miRNA	miRNA
ENSG00000199127	4	True	miR-383-5p	MIR383	miRNA	miRNA
ENSG00000207935	4	True	miR-204-5p	MIR204	miRNA	miRNA
ENSG00000228952	4	True	LINC02041	LINC02041	lncRNA	lncRNA
ENSG00000145604	4	True	SKP2	SKP2	protein_coding	protein_coding
ENSG00000140368	4	True	PSTPIP1	PSTPIP1	protein_coding	protein_coding
ENSG00000177885	4	True	GRB2	GRB2	protein_coding	protein_coding
ENSG00000207778	4	True	MIR122	MIR3591	miRNA	miRNA
ENSG00000175104	4	True	TRAF6	TRAF6	protein_coding	protein_coding
ENSG00000128191	4	True	DGCR8	DGCR8	protein_coding	protein_coding
ENSG00000207708	4	True	miR-141-3p	MIR141	miRNA	miRNA
ENSG00000104067	4	True	TJP1	TJP1	protein_coding	protein_coding
ENSG00000137193	4	True	PIM1	PIM1	protein_coding	protein_coding
ENSG00000137166	4	True	FOXP4	FOXP4	transcription_factor	transcription_factor
ENSG00000199080	4	True	MIR133B	MIR133B	miRNA	miRNA
ENSG00000162702	4	True	ZNF281	ZNF281	lncRNA	protein_coding
ENSG00000124214	4	True	STAU1	STAU1	protein_coding	protein_coding
ENSG00000253771	4	True	TPTE2P1	TPTE2P1	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000228412	4	True	LNC-LBCS	LNC-LBCS	lncRNA	lncRNA
NCBI105374325	4	True	LOC105374325	LOC105374325	lncRNA	lncRNA
NCBI128193292	4	True	lnc-TSI	LNCTSI	lncRNA	lncRNA
ENSG00000108443	4	True	RPS6KB1	RPS6KB1	protein_coding	protein_coding
ENSG00000207948	4	True	MIR328	MIR328	miRNA	miRNA
ENSG00000060982	4	True	lncRNA-BCAT1	BCAT1	lncRNA	protein_coding
ENSG00000244968	4	True	LIFR-AS1	LIFR-AS1	lncRNA	lncRNA
ENSG00000106031	4	True	HOXA13	HOXA13	transcription_factor	transcription_factor
ENSG00000235082	4	True	SUMO1P3	SUMO1P3	lncRNA	processed_pseudogene
ENSG00000215386	4	True	MIR99AHG	MIR99AHG	lncRNA	lncRNA
ENSG00000232445	4	True	EMSLR	EMSLR	lncRNA	lncRNA
ENSG00000261373	4	True	VPS9D1-AS1	VPS9D1-AS1	lncRNA	lncRNA
ENSG00000224032	4	True	EPB41L4A-AS1	EPB41L4A-AS1	lncRNA	lncRNA
ENSG00000162757	4	True	AK022798	C1orf74	lncRNA	protein_coding
ENSG00000249859	4	True	circPVT1	PVT1	circRNA	lncRNA
ENSG00000215808	4	True	LINC01139	LINC01139	lncRNA	lncRNA
ENSG00000234753	4	True	FOXP4-AS1	FOXP4-AS1	lncRNA	lncRNA
ENSG00000253079	4	True	NRON	NRON	lncRNA	lncRNA
ENSG00000274020	4	True	LINC01138	LINC01138	lncRNA	lncRNA
ENSG00000246763	4	True	RGMB-AS1	RGMB-AS1	lncRNA	lncRNA
ENSG00000226950	4	True	ANCR	DANCR	lncRNA	lncRNA
ENSG00000106004	4	True	HOXA5	HOXA5	transcription_factor	transcription_factor
ENSG00000251003	4	True	ZFPM2-AS1	ZFPM2-AS1	lncRNA	lncRNA
ENSG00000226237	4	True	GAS1RR	GAS1RR	lncRNA	lncRNA
ENSG00000259424	4	True	IRAIN	IRAIN	lncRNA	lncRNA
ENSG00000284440	4	True	miR-122	MIR122	miRNA	miRNA
ENSG00000155366	4	True	RHOC	RHOC	protein_coding	protein_coding
ENSG00000148848	4	True	CAR10	ADAM12	lncRNA	protein_coding
ENSG00000170919	4	True	TPT1-AS1	TPT1-AS1	lncRNA	lncRNA
ENSG00000228750	4	True	LINC01672	LINC01672	lncRNA	lncRNA
ENSG00000237361	4	True	TUSC8	TUSC8	lncRNA	lncRNA
ENSG00000105974	4	True	CAV1	CAV1	protein_coding	protein_coding
ENSG00000005889	3	True	ZFX	ZFX	transcription_factor	transcription_factor
ENSG00000207932	3	True	miR-33a	MIR33A	miRNA	miRNA
ENSG00000246430	3	True	LINC00968	LINC00968	lncRNA	lncRNA
ENSG00000072682	3	True	lncRNA-PE	P4HA2	lncRNA	protein_coding
ENSG00000215182	3	True	MUC5AC	MUC5AC	protein_coding	protein_coding
ENSG00000213465	3	True	ARL2	ARL2	protein_coding	protein_coding
